symbol,tradetime,open,high,low,close,volume
AAPL,2016-10-12 13:30:00,117.7,117.72,117.61,117.7,905340
AAPL,2016-10-12 13:32:00,118.12,118.13,117.61,117.6699,1867024
AAPL,2016-10-12 13:34:00,118.52,118.6,118.11,118.115,1427908
AAPL,2016-10-12 13:36:00,118.2776,118.53,118.26,118.53,780856
AAPL,2016-10-12 13:38:00,118.28,118.41,118.23,118.28,806364
AAPL,2016-10-12 13:40:00,118.47,118.55,118.27,118.28,795170
AAPL,2016-10-12 13:42:00,118.535,118.6,118.34,118.47,581720
AAPL,2016-10-12 13:44:00,118.3699,118.54,118.32,118.535,556946
AAPL,2016-10-12 13:46:00,118.5689,118.57,118.37,118.37,575312
AAPL,2016-10-12 13:48:00,118.57,118.69,118.51,118.565,685440
AAPL,2016-10-12 13:50:00,118.45,118.65,118.4,118.57,582034
AAPL,2016-10-12 13:52:00,118.05,118.46,118.02,118.445,958258
AAPL,2016-10-12 13:54:00,118.1498,118.1699,118.03,118.06,555056
AAPL,2016-10-12 13:56:00,117.8,118.15,117.72,118.1401,782480
AAPL,2016-10-12 13:58:00,117.9521,117.99,117.7999,117.7999,562843
AAPL,2016-10-12 14:00:00,118.149,118.16,117.95,117.95,478427
AAPL,2016-10-12 14:02:00,117.8964,118.14,117.82,118.14,509765
AAPL,2016-10-12 14:04:00,117.7399,117.9,117.69,117.9,399257
AAPL,2016-10-12 14:06:00,117.8227,117.95,117.73,117.73,319935
AAPL,2016-10-12 14:08:00,117.7001,117.89,117.67,117.83,405243
AAPL,2016-10-12 14:10:00,117.72,117.77,117.53,117.72,358020
AAPL,2016-10-12 14:12:00,117.63,117.74,117.59,117.7,320929
AAPL,2016-10-12 14:14:00,117.425,117.63,117.29,117.63,707468
AAPL,2016-10-12 14:16:00,117.4,117.48,117.34,117.4259,349261
AAPL,2016-10-12 14:18:00,117.25,117.43,117.21,117.41,367511
AAPL,2016-10-12 14:20:00,117.38,117.4,117.23,117.25,289258
AAPL,2016-10-12 14:22:00,117.478,117.4884,117.3499,117.3763,337114
AAPL,2016-10-12 14:24:00,117.5348,117.555,117.42,117.4748,263714
AAPL,2016-10-12 14:26:00,117.55,117.63,117.52,117.54,238264
AAPL,2016-10-12 14:28:00,117.659,117.675,117.54,117.55,214979
AAPL,2016-10-12 14:30:00,117.68,117.7,117.54,117.656,271296
AAPL,2016-10-12 14:32:00,117.63,117.8133,117.6,117.68,412218
AAPL,2016-10-12 14:34:00,117.65,117.72,117.585,117.6211,155138
AAPL,2016-10-12 14:36:00,117.65,117.69,117.575,117.66,201117
AAPL,2016-10-12 14:38:00,117.59,117.65,117.56,117.65,154150
AAPL,2016-10-12 14:40:00,117.635,117.65,117.59,117.5989,146438
AAPL,2016-10-12 14:42:00,117.765,117.77,117.61,117.635,216863
AAPL,2016-10-12 14:44:00,117.79,117.84,117.72,117.76,175949
AAPL,2016-10-12 14:46:00,117.78,117.83,117.755,117.78,187811
AAPL,2016-10-12 14:48:00,117.785,117.8,117.7313,117.7762,138562
AAPL,2016-10-12 14:50:00,117.77,117.83,117.74,117.78,127398
AAPL,2016-10-12 14:52:00,117.68,117.765,117.64,117.76,199825
AAPL,2016-10-12 14:54:00,117.7348,117.79,117.665,117.685,139081
AAPL,2016-10-12 14:56:00,117.71,117.79,117.69,117.7366,96648
AAPL,2016-10-12 14:58:00,117.695,117.76,117.69,117.71,136439
AAPL,2016-10-12 15:00:00,117.5348,117.69,117.53,117.69,197427
AAPL,2016-10-12 15:02:00,117.5562,117.59,117.51,117.53,105244
AAPL,2016-10-12 15:04:00,117.495,117.576,117.46,117.555,158843
AAPL,2016-10-12 15:06:00,117.655,117.67,117.49,117.4943,179369
AAPL,2016-10-12 15:08:00,117.59,117.65,117.53,117.65,103880
AAPL,2016-10-12 15:10:00,117.5539,117.59,117.49,117.58,3178477
AAPL,2016-10-12 15:12:00,117.54,117.58,117.46,117.555,199844
AAPL,2016-10-12 15:14:00,117.442,117.55,117.44,117.53,121474
AAPL,2016-10-12 15:16:00,117.415,117.46,117.36,117.44,304672
AAPL,2016-10-12 15:18:00,117.36,117.44,117.33,117.41,145530
AAPL,2016-10-12 15:20:00,117.395,117.46,117.25,117.355,272423
AAPL,2016-10-12 15:22:00,117.21,117.4,117.21,117.39,336596
AAPL,2016-10-12 15:24:00,117.15,117.27,117.15,117.22,345195
AAPL,2016-10-12 15:26:00,117.3,117.35,117.14,117.15,378902
AAPL,2016-10-12 15:28:00,117.2,117.31,117.14,117.31,226732
AAPL,2016-10-12 15:30:00,117.14,117.205,117.061,117.205,348251
AAPL,2016-10-12 15:32:00,117.04,117.17,116.99,117.14,540253
AAPL,2016-10-12 15:34:00,117.09,117.21,117.02,117.04,386748
AAPL,2016-10-12 15:36:00,117.3,117.305,117.09,117.09,335056
AAPL,2016-10-12 15:38:00,117.33,117.43,117.29,117.301,316670
AAPL,2016-10-12 15:40:00,117.34,117.37,117.28,117.32,149684
AAPL,2016-10-12 15:42:00,117.235,117.36,117.23,117.34,204959
AAPL,2016-10-12 15:44:00,117.22,117.285,117.2,117.24,146131
AAPL,2016-10-12 15:46:00,117.23,117.32,117.22,117.22,133641
AAPL,2016-10-12 15:48:00,117.14,117.23,117.12,117.225,139191
AAPL,2016-10-12 15:50:00,117.12,117.16,117.06,117.13,146939
AAPL,2016-10-12 15:52:00,117.04,117.1399,117.03,117.11,136303
AAPL,2016-10-12 15:54:00,117.13,117.13,117,117.03,231259
AAPL,2016-10-12 15:56:00,117.115,117.18,117.08,117.1247,163192
AAPL,2016-10-12 15:58:00,117.13,117.17,117.03,117.11,250352
AAPL,2016-10-12 16:00:00,117.14,117.155,117.05,117.13,159836
AAPL,2016-10-12 16:02:00,117.18,117.2,117.13,117.14,172522
AAPL,2016-10-12 16:04:00,117.08,117.185,117.06,117.185,117975
AAPL,2016-10-12 16:06:00,117.09,117.11,117.04,117.0845,121837
AAPL,2016-10-12 16:08:00,117.076,117.14,117.07,117.086,153577
AAPL,2016-10-12 16:10:00,116.97,117.085,116.96,117.076,251606
AAPL,2016-10-12 16:12:00,116.76,116.98,116.75,116.9701,553840
AAPL,2016-10-12 16:14:00,116.8562,116.9,116.76,116.77,258188
AAPL,2016-10-12 16:16:00,116.841,116.86,116.72,116.855,235737
AAPL,2016-10-12 16:18:00,116.8301,116.844,116.73,116.844,150828
AAPL,2016-10-12 16:20:00,116.9901,117,116.82,116.83,216531
AAPL,2016-10-12 16:22:00,116.8723,117,116.8599,116.99,184591
AAPL,2016-10-12 16:24:00,116.92,116.97,116.86,116.87,144374
AAPL,2016-10-12 16:26:00,116.88,116.9153,116.86,116.9153,88223
AAPL,2016-10-12 16:28:00,116.84,116.91,116.82,116.89,118682
AAPL,2016-10-12 16:30:00,116.88,116.89,116.81,116.8401,125201
AAPL,2016-10-12 16:32:00,116.83,116.91,116.82,116.88,96592
AAPL,2016-10-12 16:34:00,116.825,116.86,116.8,116.82,85703
AAPL,2016-10-12 16:36:00,116.74,116.825,116.73,116.82,130032
AAPL,2016-10-12 16:38:00,116.695,116.84,116.67,116.74,199639
AAPL,2016-10-12 16:40:00,116.85,116.87,116.6639,116.69,152360
AAPL,2016-10-12 16:42:00,117.07,117.1,116.83,116.84,336539
AAPL,2016-10-12 16:44:00,117.0597,117.13,117.04,117.07,223960
AAPL,2016-10-12 16:46:00,117.184,117.23,117.055,117.06,210774
AAPL,2016-10-12 16:48:00,117.12,117.2,117.09,117.19,138775
AAPL,2016-10-12 16:50:00,117.185,117.23,117.1107,117.1107,165254
AAPL,2016-10-12 16:52:00,117.35,117.43,117.1808,117.19,432273
AAPL,2016-10-12 16:54:00,117.379,117.38,117.3,117.34,145337
AAPL,2016-10-12 16:56:00,117.3,117.375,117.26,117.375,147620
AAPL,2016-10-12 16:58:00,117.22,117.34,117.21,117.3,146020
AAPL,2016-10-12 17:00:00,117.3089,117.33,117.2,117.2244,186621
AAPL,2016-10-12 17:02:00,117.21,117.3,117.13,117.3,207615
AAPL,2016-10-12 17:04:00,117.15,117.21,117.11,117.21,125111
AAPL,2016-10-12 17:06:00,117.13,117.17,117.11,117.155,89858
AAPL,2016-10-12 17:08:00,117.13,117.16,117.1037,117.13,97310
AAPL,2016-10-12 17:10:00,117.065,117.14,117,117.1358,185375
AAPL,2016-10-12 17:12:00,117.02,117.095,116.9999,117.07,110852
AAPL,2016-10-12 17:14:00,116.93,117.02,116.8535,117.015,308392
AAPL,2016-10-12 17:16:00,116.836,116.92,116.83,116.92,111742
AAPL,2016-10-12 17:18:00,116.849,116.88,116.78,116.835,172548
AAPL,2016-10-12 17:20:00,116.87,116.91,116.7935,116.85,113605
AAPL,2016-10-12 17:22:00,116.86,116.93,116.85,116.87,123590
AAPL,2016-10-12 17:24:00,116.86,116.86,116.78,116.86,128692
AAPL,2016-10-12 17:26:00,116.83,116.87,116.8,116.86,110626
AAPL,2016-10-12 17:28:00,116.87,116.89,116.84,116.84,101893
AAPL,2016-10-12 17:30:00,116.92,116.99,116.85,116.87,199868
AAPL,2016-10-12 17:32:00,116.83,116.925,116.83,116.925,169785
AAPL,2016-10-12 17:34:00,116.81,116.85,116.73,116.83,169240
AAPL,2016-10-12 17:36:00,116.74,116.84,116.7227,116.82,116344
AAPL,2016-10-12 17:38:00,116.74,116.78,116.71,116.74,135567
AAPL,2016-10-12 17:40:00,116.7562,116.785,116.73,116.74,158025
AAPL,2016-10-12 17:42:00,116.74,116.8,116.73,116.751,124671
AAPL,2016-10-12 17:44:00,116.71,116.7659,116.7,116.74,113377
AAPL,2016-10-12 17:46:00,116.6,116.7399,116.6,116.71,290381
AAPL,2016-10-12 17:48:00,116.72,116.75,116.59,116.6,229465
AAPL,2016-10-12 17:50:00,116.6207,116.721,116.56,116.721,154144
AAPL,2016-10-12 17:52:00,116.57,116.67,116.56,116.63,132516
AAPL,2016-10-12 17:54:00,116.5807,116.605,116.51,116.58,190670
AAPL,2016-10-12 17:56:00,116.581,116.6,116.5,116.585,266861
AAPL,2016-10-12 17:58:00,116.46,116.63,116.46,116.59,199639
AAPL,2016-10-12 18:00:00,116.42,116.47,116.365,116.465,225649
AAPL,2016-10-12 18:02:00,116.3599,116.43,116.3,116.43,198374
AAPL,2016-10-12 18:04:00,116.37,116.399,116.31,116.35,203987
AAPL,2016-10-12 18:06:00,116.41,116.53,116.37,116.37,382669
AAPL,2016-10-12 18:08:00,116.31,116.4099,116.3,116.4099,194999
AAPL,2016-10-12 18:10:00,116.46,116.49,116.3101,116.3101,198864
AAPL,2016-10-12 18:12:00,116.4118,116.5259,116.38,116.45,146895
AAPL,2016-10-12 18:14:00,116.38,116.43,116.35,116.409,141276
AAPL,2016-10-12 18:16:00,116.35,116.42,116.334,116.39,126708
AAPL,2016-10-12 18:18:00,116.2367,116.35,116.2,116.34,353684
AAPL,2016-10-12 18:20:00,116.355,116.37,116.2,116.24,279659
AAPL,2016-10-12 18:22:00,116.28,116.372,116.26,116.35,186986
AAPL,2016-10-12 18:24:00,116.3372,116.38,116.28,116.28,152375
AAPL,2016-10-12 18:26:00,116.45,116.52,116.33,116.33,243949
AAPL,2016-10-12 18:28:00,116.4747,116.53,116.42,116.46,218986
AAPL,2016-10-12 18:30:00,116.52,116.57,116.43,116.479,128072
AAPL,2016-10-12 18:32:00,116.45,116.552,116.4,116.5239,181612
AAPL,2016-10-12 18:34:00,116.3863,116.45,116.38,116.4,125119
AAPL,2016-10-12 18:36:00,116.45,116.47,116.37,116.38,95955
AAPL,2016-10-12 18:38:00,116.37,116.45,116.35,116.449,121929
AAPL,2016-10-12 18:40:00,116.42,116.4441,116.37,116.37,88767
AAPL,2016-10-12 18:42:00,116.37,116.4487,116.33,116.42,100232
AAPL,2016-10-12 18:44:00,116.38,116.42,116.34,116.38,104809
AAPL,2016-10-12 18:46:00,116.5,116.5262,116.38,116.3838,173100
AAPL,2016-10-12 18:48:00,116.56,116.62,116.5,116.5,269716
AAPL,2016-10-12 18:50:00,116.6837,116.71,116.55,116.566,203091
AAPL,2016-10-12 18:52:00,116.64,116.71,116.63,116.68,167590
AAPL,2016-10-12 18:54:00,116.66,116.66,116.55,116.6461,140925
AAPL,2016-10-12 18:56:00,116.635,116.72,116.63,116.66,126725
AAPL,2016-10-12 18:58:00,116.52,116.66,116.51,116.6314,189706
AAPL,2016-10-12 19:00:00,116.51,116.58,116.5,116.5207,133625
AAPL,2016-10-12 19:02:00,116.42,116.52,116.41,116.51,148032
AAPL,2016-10-12 19:04:00,116.41,116.4872,116.4,116.42,140955
AAPL,2016-10-12 19:06:00,116.4,116.44,116.39,116.4195,139124
AAPL,2016-10-12 19:08:00,116.31,116.39,116.28,116.39,179074
AAPL,2016-10-12 19:10:00,116.315,116.36,116.27,116.31,157685
AAPL,2016-10-12 19:12:00,116.355,116.38,116.307,116.31,134461
AAPL,2016-10-12 19:14:00,116.4414,116.46,116.35,116.35,170418
AAPL,2016-10-12 19:16:00,116.36,116.45,116.34,116.445,126905
AAPL,2016-10-12 19:18:00,116.355,116.4,116.34,116.36,123675
AAPL,2016-10-12 19:20:00,116.485,116.55,116.355,116.36,330989
AAPL,2016-10-12 19:22:00,116.56,116.63,116.47,116.49,285403
AAPL,2016-10-12 19:24:00,116.6,116.62,116.525,116.57,168217
AAPL,2016-10-12 19:26:00,116.56,116.66,116.55,116.59,186871
AAPL,2016-10-12 19:28:00,116.47,116.6,116.47,116.56,213192
AAPL,2016-10-12 19:30:00,116.49,116.49,116.41,116.475,193888
AAPL,2016-10-12 19:32:00,116.405,116.5,116.4,116.49,135874
AAPL,2016-10-12 19:34:00,116.43,116.48,116.4,116.4041,133947
AAPL,2016-10-12 19:36:00,116.36,116.44,116.32,116.43,189216
AAPL,2016-10-12 19:38:00,116.4537,116.46,116.3,116.3599,255079
AAPL,2016-10-12 19:40:00,116.42,116.4793,116.41,116.455,153066
AAPL,2016-10-12 19:42:00,116.41,116.53,116.4,116.42,189098
AAPL,2016-10-12 19:44:00,116.39,116.46,116.34,116.42,238782
AAPL,2016-10-12 19:46:00,116.42,116.44,116.36,116.38,238515
AAPL,2016-10-12 19:48:00,116.452,116.49,116.41,116.42,147999
AAPL,2016-10-12 19:50:00,116.485,116.58,116.455,116.46,296016
AAPL,2016-10-12 19:52:00,116.4401,116.53,116.44,116.49,317085
AAPL,2016-10-12 19:54:00,116.3923,116.456,116.38,116.4422,348477
AAPL,2016-10-12 19:56:00,116.375,116.42,116.37,116.395,321796
AAPL,2016-10-12 19:58:00,116.365,116.43,116.3,116.38,494230
AAPL,2016-10-12 20:00:00,116.36,116.45,116.27,116.36,3734315
GOOG,2016-10-12 13:30:00,786.75,786.75,786.66,786.66,15346
GOOG,2016-10-12 13:32:00,787.78,788.06,786.12,786.79,6188
GOOG,2016-10-12 13:34:00,788.3,789.35,787.6,787.8308,19050
GOOG,2016-10-12 13:36:00,790,790,788.368,788.6,7455
GOOG,2016-10-12 13:38:00,790.14,791.525,790.03,790.26,10424
GOOG,2016-10-12 13:40:00,790,790.83,789.48,790.43,14946
GOOG,2016-10-12 13:42:00,790.29,790.296,789.71,790.02,3816
GOOG,2016-10-12 13:44:00,790.07,790.26,788.802,790.26,11723
GOOG,2016-10-12 13:46:00,789.361,790.28,789.361,790.2,4394
GOOG,2016-10-12 13:48:00,788.03,789.86,788.01,789.79,7539
GOOG,2016-10-12 13:50:00,788.75,788.87,787.95,788.01,5994
GOOG,2016-10-12 13:52:00,787.71,788.935,787.535,788.4,14841
GOOG,2016-10-12 13:54:00,787.66,788.1,787.53,787.85,5404
GOOG,2016-10-12 13:56:00,787.66,787.7847,787.001,787.7847,7830
GOOG,2016-10-12 13:58:00,787.53,787.7,787.03,787.5,5196
GOOG,2016-10-12 14:00:00,788.082,788.15,787.52,787.52,6338
GOOG,2016-10-12 14:02:00,787.56,788.1,787.51,787.76,7404
GOOG,2016-10-12 14:04:00,788.265,788.265,787.27,787.62,10056
GOOG,2016-10-12 14:06:00,789.47,789.755,788.2399,788.2399,10275
GOOG,2016-10-12 14:08:00,789.465,789.465,788.71,789,5347
GOOG,2016-10-12 14:10:00,789.21,789.68,789.13,789.35,3700
GOOG,2016-10-12 14:12:00,789.23,789.53,788.58,789.2,6000
GOOG,2016-10-12 14:14:00,788.66,789.13,787.91,789,8955
GOOG,2016-10-12 14:16:00,789.16,789.37,788.46,788.46,3333
GOOG,2016-10-12 14:18:00,789.43,789.612,788.98,789.1,2950
GOOG,2016-10-12 14:20:00,789.61,789.647,789.31,789.3478,3002
GOOG,2016-10-12 14:22:00,790.38,790.4,789.44,789.64,7727
GOOG,2016-10-12 14:24:00,789.84,790.39,789.625,790.24,12713
GOOG,2016-10-12 14:26:00,790.01,790.4,789.71,789.73,8640
GOOG,2016-10-12 14:28:00,790.92,791.01,790,790.105,6526
GOOG,2016-10-12 14:30:00,791.22,791.6999,790.98,791.14,6550
GOOG,2016-10-12 14:32:00,791.32,791.44,791.07,791.245,4110
GOOG,2016-10-12 14:34:00,791.885,792.01,790.95,791.08,8075
GOOG,2016-10-12 14:36:00,791.5,792.28,791.24,791.93,4950
GOOG,2016-10-12 14:38:00,791.2,791.42,790.95,791.42,2053
GOOG,2016-10-12 14:40:00,790.0396,791.3,789.9,791.3,8842
GOOG,2016-10-12 14:42:00,789.99,790.21,789.37,789.93,4000
GOOG,2016-10-12 14:44:00,789.84,790.11,789.44,789.985,5256
GOOG,2016-10-12 14:46:00,789.0049,789.85,789.0049,789.8,9560
GOOG,2016-10-12 14:48:00,789.1201,789.4,789.02,789.02,4500
GOOG,2016-10-12 14:50:00,789.455,789.54,789.14,789.2361,3686
GOOG,2016-10-12 14:52:00,788.6742,789.32,788.52,789.32,9695
GOOG,2016-10-12 14:54:00,788.2061,788.6514,788.15,788.63,3419
GOOG,2016-10-12 14:56:00,788.09,788.34,788.09,788.275,3900
GOOG,2016-10-12 14:58:00,788,788.3,788,788.09,3970
GOOG,2016-10-12 15:00:00,786.6,787.75,786.37,787.59,7064
GOOG,2016-10-12 15:02:00,786.45,786.93,786.12,786.12,3000
GOOG,2016-10-12 15:04:00,785.425,786.46,785.0601,786.46,8788
GOOG,2016-10-12 15:06:00,786.1708,786.41,785.44,785.87,5743
GOOG,2016-10-12 15:08:00,785.795,786.5596,785.795,786.27,5190
GOOG,2016-10-12 15:10:00,785.324,785.91,785.1,785.91,3575
GOOG,2016-10-12 15:12:00,785.9001,786.2,785.2575,785.3,3100
GOOG,2016-10-12 15:14:00,785.75,785.94,785.3,785.94,3954
GOOG,2016-10-12 15:16:00,785.155,785.75,785.155,785.75,1700
GOOG,2016-10-12 15:18:00,784.574,785.1401,784.574,785.1401,4277
GOOG,2016-10-12 15:20:00,784.45,784.52,783.67,784.52,4789
GOOG,2016-10-12 15:22:00,783.59,784.108,783.59,784.108,1000
GOOG,2016-10-12 15:24:00,784.085,784.37,783.664,783.9,3220
GOOG,2016-10-12 15:26:00,784.8,784.99,783.985,784.14,4831
GOOG,2016-10-12 15:28:00,784.85,784.97,784.55,784.92,5054
GOOG,2016-10-12 15:30:00,784.7,784.99,784.48,784.775,16057
GOOG,2016-10-12 15:32:00,784.95,785.26,784.75,784.87,3113
GOOG,2016-10-12 15:34:00,785.1,785.1,784.79,785.1,6982
GOOG,2016-10-12 15:36:00,785.28,785.55,784.84,784.84,10764
GOOG,2016-10-12 15:38:00,785.27,785.68,785.24,785.24,1502
GOOG,2016-10-12 15:40:00,785.57,785.57,785.365,785.365,600
GOOG,2016-10-12 15:42:00,785.4582,785.72,785.25,785.72,1800
GOOG,2016-10-12 15:44:00,785.12,785.48,785.12,785.48,1772
GOOG,2016-10-12 15:46:00,785.34,785.57,785.34,785.34,700
GOOG,2016-10-12 15:48:00,784.9,785.15,784.9,785.15,1698
GOOG,2016-10-12 15:50:00,784.88,784.91,784.452,784.84,1950
GOOG,2016-10-12 15:52:00,784.8,784.8,784.57,784.63,3200
GOOG,2016-10-12 15:54:00,785.18,785.24,784.73,784.73,1800
GOOG,2016-10-12 15:56:00,785.19,785.48,784.97,784.97,2400
